viewer,title,rating
u116,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.0
u116,Reservoir Dogs (1992),4.0
u116,Schindler's List (1993),4.5
u116,Seven (a.k.a. Se7en) (1995),4.0
u116,"Shawshank Redemption, The (1994)",4.5
u116,"Silence of the Lambs, The (1991)",4.5
u116,Toy Story (1995),4.0
u116,"Truman Show, The (1998)",4.0
u116,"Usual Suspects, The (1995)",4.5
u116,WALL·E (2008),5.0
u116,Willy Wonka & the Chocolate Factory (1971),4.0
u117,2001: A Space Odyssey (1968),5.0
u117,Alien (1979),4.0
u117,Aliens (1986),4.0
u117,Apocalypse Now (1979),5.0
u117,Blade Runner (1982),5.0
u117,Braveheart (1995),4.0
u117,Casablanca (1942),5.0
u117,Catch Me If You Can (2002),4.0
u117,"Clockwork Orange, A (1971)",5.0
u117,Donnie Darko (2001),4.0
u117,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),5.0
u117,E.T. the Extra-Terrestrial (1982),5.0
u117,Fargo (1996),4.0
u117,Forrest Gump (1994),4.0
u117,"Fugitive, The (1993)",4.0
u117,Full Metal Jacket (1987),5.0
u117,"Green Mile, The (1999)",4.0
u117,L.A. Confidential (1997),4.0
u117,"Lord of the Rings: The Two Towers, The (2002)",5.0
u117,Reservoir Dogs (1992),4.0
u117,Saving Private Ryan (1998),4.0
u117,Schindler's List (1993),5.0
u117,"Sixth Sense, The (1999)",4.0
u117,Star Wars: Episode IV - A New Hope (1977),5.0
u117,Star Wars: Episode V - The Empire Strikes Back (1980),5.0
u117,Star Wars: Episode VI - Return of the Jedi (1983),5.0
u117,Taxi Driver (1976),5.0
u117,Terminator 2: Judgment Day (1991),4.0
u117,"Terminator, The (1984)",4.0
u117,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),4.0
u118,Alien (1979),4.0
u118,Aliens (1986),5.0
u118,American Beauty (1999),4.0
u118,Apocalypse Now (1979),4.0
u118,Blade Runner (1982),5.0
u118,Die Hard (1988),4.0
u118,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),5.0
u118,Fargo (1996),4.0
u118,Fight Club (1999),5.0
u118,Full Metal Jacket (1987),5.0
u118,Gladiator (2000),5.0
u118,"Godfather, The (1972)",5.0
u118,"Godfather: Part II, The (1974)",4.0
u118,Goodfellas (1990),5.0
u118,Groundhog Day (1993),4.0
u118,Indiana Jones and the Last Crusade (1989),4.0
u118,"Lord of the Rings: The Fellowship of the Ring, The (2001)",5.0
u118,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),4.0
u118,"Matrix, The (1999)",5.0
u118,Memento (2000),4.0
u118,Men in Black (a.k.a. MIB) (1997),4.0
u118,Pulp Fiction (1994),5.0
u118,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),5.0
u118,Reservoir Dogs (1992),5.0
u118,Saving Private Ryan (1998),5.0
u118,Seven (a.k.a. Se7en) (1995),5.0
u118,"Shining, The (1980)",5.0
u118,"Silence of the Lambs, The (1991)",5.0
u118,"Sixth Sense, The (1999)",4.0
u118,Star Wars: Episode V - The Empire Strikes Back (1980),4.0
u118,Terminator 2: Judgment Day (1991),5.0
u118,"Terminator, The (1984)",5.0
u118,True Lies (1994),5.0
u118,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),4.0
u118,"Usual Suspects, The (1995)",5.0
u119,Aliens (1986),4.0
u119,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",5.0
u119,American Beauty (1999),5.0
u119,American History X (1998),5.0
u119,Apocalypse Now (1979),5.0
u119,Braveheart (1995),5.0
u119,Catch Me If You Can (2002),5.0
u119,"Dark Knight, The (2008)",4.0
u119,"Departed, The (2006)",5.0
u119,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),5.0
u119,Eternal Sunshine of the Spotless Mind (2004),4.0
u119,Fargo (1996),5.0
u119,Fight Club (1999),5.0
u119,Forrest Gump (1994),5.0
u119,"Godfather, The (1972)",5.0
u119,Good Will Hunting (1997),5.0
u119,Goodfellas (1990),4.0
u119,"Green Mile, The (1999)",4.0
u119,Inception (2010),4.0
u119,Kill Bill: Vol. 1 (2003),5.0
u119,L.A. Confidential (1997),4.0
u119,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),5.0
u119,"Matrix, The (1999)",4.0
u119,Office Space (1999),4.0
u119,Pulp Fiction (1994),5.0
u119,Reservoir Dogs (1992),5.0
u119,Saving Private Ryan (1998),5.0
u119,Seven (a.k.a. Se7en) (1995),5.0
u119,"Shawshank Redemption, The (1994)",4.0
u119,"Shining, The (1980)",5.0
u119,Shrek (2001),4.0
u119,"Silence of the Lambs, The (1991)",5.0
u119,Star Wars: Episode IV - A New Hope (1977),4.0
u119,Taxi Driver (1976),5.0
u119,Terminator 2: Judgment Day (1991),4.0
u119,Trainspotting (1996),5.0
u119,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),4.0
u119,"Usual Suspects, The (1995)",5.0
u120,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",4.0
u120,Apocalypse Now (1979),4.0
u120,Batman Begins (2005),4.0
u120,Catch Me If You Can (2002),4.0
u120,"Dark Knight, The (2008)",4.0
u120,Die Hard (1988),4.0
u120,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),4.0
u120,Eternal Sunshine of the Spotless Mind (2004),4.5
u120,Fargo (1996),4.0
u120,Forrest Gump (1994),4.5
u120,Full Metal Jacket (1987),4.0
u120,"Green Mile, The (1999)",4.0
u120,Groundhog Day (1993),4.0
u120,Inception (2010),4.0
u120,Independence Day (a.k.a. ID4) (1996),4.0
u120,Jurassic Park (1993),4.0
u120,"Lion King, The (1994)",4.5
u120,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.0
u120,Memento (2000),4.0
u120,Men in Black (a.k.a. MIB) (1997),4.0
u120,Office Space (1999),4.0
u120,One Flew Over the Cuckoo's Nest (1975),4.0
u120,Pulp Fiction (1994),4.5
u120,Reservoir Dogs (1992),4.0
u120,Schindler's List (1993),4.0
u120,Seven (a.k.a. Se7en) (1995),4.0
u120,"Shawshank Redemption, The (1994)",4.0
u120,"Silence of the Lambs, The (1991)",4.0
u120,Star Wars: Episode VI - Return of the Jedi (1983),4.0
u120,Trainspotting (1996),4.0
u120,"Truman Show, The (1998)",4.5
u120,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),4.5
u120,WALL·E (2008),4.5
u121,Aladdin (1992),5.0
u121,Beauty and the Beast (1991),4.0
u121,Braveheart (1995),4.5
u121,Casablanca (1942),4.5
u121,"Dark Knight, The (2008)",5.0
u121,Fight Club (1999),4.0
u121,Forrest Gump (1994),4.0
u121,"Godfather, The (1972)",5.0
u121,"Godfather: Part II, The (1974)",5.0
u121,Inception (2010),5.0
u121,"Lion King, The (1994)",5.0
u121,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),5.0
u121,"Matrix, The (1999)",5.0
u121,Schindler's List (1993),5.0
u121,"Shawshank Redemption, The (1994)",4.5
u121,WALL·E (2008),5.0
u122,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",4.5
u122,American Beauty (1999),4.5
u122,Apollo 13 (1995),4.0
u122,Casablanca (1942),5.0
u122,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),4.0
u122,Eternal Sunshine of the Spotless Mind (2004),4.0
u122,Fargo (1996),4.5
u122,Fight Club (1999),4.0
u122,Gladiator (2000),4.0
u122,Groundhog Day (1993),4.0
u122,Kill Bill: Vol. 1 (2003),4.0
u122,"Matrix, The (1999)",4.0
u122,Monty Python and the Holy Grail (1975),5.0
u122,Pulp Fiction (1994),5.0
u122,Seven (a.k.a. Se7en) (1995),4.0
u122,"Shawshank Redemption, The (1994)",4.0
u122,"Sixth Sense, The (1999)",4.0
u122,"Usual Suspects, The (1995)",4.0
u123,2001: A Space Odyssey (1968),5.0
u123,Back to the Future (1985),4.0
u123,Blade Runner (1982),5.0
u123,"Bourne Identity, The (2002)",4.0
u123,Die Hard (1988),4.0
u123,"Godfather, The (1972)",5.0
u123,"Lord of the Rings: The Fellowship of the Ring, The (2001)",5.0
u123,Memento (2000),4.0
u123,Pulp Fiction (1994),5.0
u123,"Shawshank Redemption, The (1994)",5.0
u123,"Silence of the Lambs, The (1991)",5.0
u123,"Sixth Sense, The (1999)",4.0
u123,Star Wars: Episode V - The Empire Strikes Back (1980),4.0
u123,Taxi Driver (1976),5.0
u123,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),4.0
u124,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",4.0
u124,American History X (1998),4.5
u124,"Beautiful Mind, A (2001)",4.5
u124,"Bourne Identity, The (2002)",5.0
u124,Braveheart (1995),5.0
u124,"Departed, The (2006)",5.0
u124,Eternal Sunshine of the Spotless Mind (2004),4.5
u124,Fight Club (1999),4.0
u124,Forrest Gump (1994),5.0
u124,Gladiator (2000),5.0
u124,"Green Mile, The (1999)",4.5
u124,Inception (2010),4.5
u124,Kill Bill: Vol. 1 (2003),5.0
u124,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.0
u124,"Lord of the Rings: The Return of the King, The (2003)",4.0
u124,"Lord of the Rings: The Two Towers, The (2002)",4.0
u124,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),4.5
u124,One Flew Over the Cuckoo's Nest (1975),4.5
u124,Pulp Fiction (1994),4.0
u124,Schindler's List (1993),4.5
u124,Seven (a.k.a. Se7en) (1995),4.0
u124,"Shawshank Redemption, The (1994)",4.5
u124,"Silence of the Lambs, The (1991)",4.5
u125,2001: A Space Odyssey (1968),4.0
u125,Aliens (1986),4.0
u125,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",4.5
u125,Apocalypse Now (1979),4.0
u125,Babe (1995),5.0
u125,Back to the Future (1985),4.0
u125,"Bourne Identity, The (2002)",4.0
u125,"Clockwork Orange, A (1971)",4.5
u125,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),5.0
u125,E.T. the Extra-Terrestrial (1982),5.0
u125,Fargo (1996),5.0
u125,Fight Club (1999),5.0
u125,"Godfather, The (1972)",5.0
u125,"Godfather: Part II, The (1974)",5.0
u125,Goodfellas (1990),4.5
u125,"Incredibles, The (2004)",5.0
u125,Indiana Jones and the Last Crusade (1989),4.0
u125,"Lord of the Rings: The Return of the King, The (2003)",4.0
u125,"Lord of the Rings: The Two Towers, The (2002)",4.0
u125,Monty Python and the Holy Grail (1975),5.0
u125,One Flew Over the Cuckoo's Nest (1975),5.0
u125,"Princess Bride, The (1987)",4.0
u125,Pulp Fiction (1994),5.0
u125,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),5.0
u125,Reservoir Dogs (1992),5.0
u125,Schindler's List (1993),5.0
u125,Seven (a.k.a. Se7en) (1995),4.5
u125,"Shawshank Redemption, The (1994)",5.0
u125,"Shining, The (1980)",4.0
u125,Shrek (2001),4.5
u125,Star Wars: Episode IV - A New Hope (1977),5.0
u125,Star Wars: Episode V - The Empire Strikes Back (1980),5.0
u125,Star Wars: Episode VI - Return of the Jedi (1983),4.0
u125,Toy Story (1995),5.0
u125,"Usual Suspects, The (1995)",4.0
u125,Willy Wonka & the Chocolate Factory (1971),5.0
u126,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",4.0
u126,Batman Begins (2005),4.0
u126,"Beautiful Mind, A (2001)",4.5
u126,"Bourne Identity, The (2002)",4.0
u126,"Dark Knight, The (2008)",5.0
u126,Eternal Sunshine of the Spotless Mind (2004),4.0
u126,Fargo (1996),5.0
u126,Fight Club (1999),4.0
u126,Finding Nemo (2003),4.0
u126,Gladiator (2000),4.5
u126,"Godfather, The (1972)",5.0
u126,Goodfellas (1990),5.0
u126,Inception (2010),4.0
u126,"Incredibles, The (2004)",4.0
u126,Kill Bill: Vol. 1 (2003),4.0
u126,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.5
u126,"Lord of the Rings: The Return of the King, The (2003)",4.5
u126,"Lord of the Rings: The Two Towers, The (2002)",4.5
u126,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),4.0
u126,Monty Python and the Holy Grail (1975),4.5
u126,Ocean's Eleven (2001),4.0
u126,Pulp Fiction (1994),5.0
u126,"Shawshank Redemption, The (1994)",5.0
u126,"Silence of the Lambs, The (1991)",5.0
u126,"Usual Suspects, The (1995)",5.0
u127,Alien (1979),4.5
u127,Aliens (1986),4.0
u127,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",4.0
u127,American Beauty (1999),4.5
u127,Apocalypse Now (1979),4.0
u127,Back to the Future (1985),4.0
u127,Batman Begins (2005),4.0
u127,"Beautiful Mind, A (2001)",4.0
u127,Blade Runner (1982),5.0
u127,Casablanca (1942),4.5
u127,"Clockwork Orange, A (1971)",4.0
u127,Dances with Wolves (1990),4.5
u127,"Dark Knight, The (2008)",4.0
u127,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),4.5
u127,Fargo (1996),4.0
u127,Fight Club (1999),4.5
u127,Forrest Gump (1994),4.5
u127,Goodfellas (1990),4.0
u127,Groundhog Day (1993),5.0
u127,Inception (2010),4.0
u127,Indiana Jones and the Last Crusade (1989),4.0
u127,Kill Bill: Vol. 1 (2003),4.0
u127,L.A. Confidential (1997),4.0
u127,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.0
u127,"Lord of the Rings: The Return of the King, The (2003)",4.0
u127,"Lord of the Rings: The Two Towers, The (2002)",4.0
u127,"Matrix, The (1999)",5.0
u127,Memento (2000),5.0
u127,Pirates of the Caribbean: The Curse of the Black Pearl (2003),4.5
u127,Pulp Fiction (1994),4.0
u127,Reservoir Dogs (1992),4.0
u127,Saving Private Ryan (1998),4.0
u127,Schindler's List (1993),4.0
u127,Seven (a.k.a. Se7en) (1995),4.0
u127,"Shawshank Redemption, The (1994)",4.5
u127,Shrek (2001),4.5
u127,"Silence of the Lambs, The (1991)",4.5
u127,"Sixth Sense, The (1999)",4.5
u127,Star Wars: Episode V - The Empire Strikes Back (1980),4.5
u127,Taxi Driver (1976),4.0
u127,"Terminator, The (1984)",4.0
u127,Toy Story (1995),4.0
u127,"Truman Show, The (1998)",4.5
u127,"Usual Suspects, The (1995)",4.0
u128,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",4.0
u128,Eternal Sunshine of the Spotless Mind (2004),4.0
u128,Finding Nemo (2003),4.0
u128,Forrest Gump (1994),4.0
u128,Gladiator (2000),4.0
u128,Groundhog Day (1993),4.0
u128,"Lion King, The (1994)",4.0
u128,"Matrix, The (1999)",4.0
u128,Monty Python and the Holy Grail (1975),4.0
u128,Pulp Fiction (1994),4.0
u128,Shrek (2001),4.5
u128,"Sixth Sense, The (1999)",4.0
u128,Star Wars: Episode IV - A New Hope (1977),4.0
u128,Star Wars: Episode V - The Empire Strikes Back (1980),4.0
u128,Terminator 2: Judgment Day (1991),4.0
u129,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",5.0
u129,American Beauty (1999),5.0
u129,American History X (1998),4.5
u129,Apollo 13 (1995),4.0
u129,Braveheart (1995),4.0
u129,Fight Club (1999),4.5
u129,Forrest Gump (1994),4.5
u129,"Godfather, The (1972)",4.0
u129,Good Will Hunting (1997),4.0
u129,"Green Mile, The (1999)",4.5
u129,"Lord of the Rings: The Return of the King, The (2003)",4.5
u129,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),5.0
u129,"Matrix, The (1999)",5.0
u129,"Monsters, Inc. (2001)",5.0
u129,Office Space (1999),5.0
u129,Pulp Fiction (1994),5.0
u129,Saving Private Ryan (1998),4.0
u129,Schindler's List (1993),4.0
u129,Seven (a.k.a. Se7en) (1995),4.5
u129,"Shawshank Redemption, The (1994)",5.0
u129,"Silence of the Lambs, The (1991)",5.0
u129,"Sixth Sense, The (1999)",4.5
u129,Terminator 2: Judgment Day (1991),5.0
u129,Toy Story (1995),4.0
u129,"Usual Suspects, The (1995)",5.0
u130,Alien (1979),4.0
u130,American Beauty (1999),4.0
u130,American History X (1998),4.0
u130,Blade Runner (1982),4.5
u130,"Departed, The (2006)",4.5
u130,Donnie Darko (2001),4.5
u130,Fight Club (1999),5.0
u130,Goodfellas (1990),5.0
u130,"Incredibles, The (2004)",4.5
u130,L.A. Confidential (1997),4.0
u130,"Lord of the Rings: The Fellowship of the Ring, The (2001)",5.0
u130,"Lord of the Rings: The Return of the King, The (2003)",4.5
u130,"Lord of the Rings: The Two Towers, The (2002)",5.0
u130,"Matrix, The (1999)",5.0
u130,Memento (2000),5.0
u130,Pulp Fiction (1994),4.5
u130,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.5
u130,Reservoir Dogs (1992),4.5
u130,Schindler's List (1993),5.0
u130,"Shawshank Redemption, The (1994)",4.5
u130,"Silence of the Lambs, The (1991)",4.5
u130,"Usual Suspects, The (1995)",4.5
u131,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",4.0
u131,American Beauty (1999),5.0
u131,Back to the Future (1985),5.0
u131,"Bourne Identity, The (2002)",4.0
u131,Braveheart (1995),4.5
u131,Catch Me If You Can (2002),4.0
u131,Forrest Gump (1994),5.0
u131,"Green Mile, The (1999)",5.0
u131,Groundhog Day (1993),5.0
u131,"Matrix, The (1999)",5.0
u131,Saving Private Ryan (1998),4.0
u131,"Shawshank Redemption, The (1994)",5.0
u131,Shrek (2001),5.0
u131,Star Wars: Episode IV - A New Hope (1977),5.0
u131,Star Wars: Episode VI - Return of the Jedi (1983),5.0
u131,True Lies (1994),5.0
u132,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",5.0
u132,American Beauty (1999),5.0
u132,American History X (1998),5.0
u132,Apocalypse Now (1979),5.0
u132,Blade Runner (1982),5.0
u132,Casablanca (1942),5.0
u132,Dances with Wolves (1990),4.0
u132,"Dark Knight, The (2008)",4.5
u132,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),4.5
u132,Fargo (1996),5.0
u132,Fight Club (1999),5.0
u132,"Godfather, The (1972)",5.0
u132,"Godfather: Part II, The (1974)",5.0
u132,Goodfellas (1990),4.5
u132,Inception (2010),5.0
u132,"Lord of the Rings: The Fellowship of the Ring, The (2001)",5.0
u132,"Lord of the Rings: The Two Towers, The (2002)",5.0
u132,Memento (2000),5.0
u132,Monty Python and the Holy Grail (1975),4.5
u132,Pulp Fiction (1994),5.0
u132,Schindler's List (1993),5.0
u132,"Shawshank Redemption, The (1994)",5.0
u132,"Silence of the Lambs, The (1991)",5.0
u132,Star Wars: Episode IV - A New Hope (1977),4.5
u132,Star Wars: Episode V - The Empire Strikes Back (1980),5.0
u132,Taxi Driver (1976),5.0
u132,"Usual Suspects, The (1995)",5.0
u133,"Beautiful Mind, A (2001)",4.5
u133,Catch Me If You Can (2002),4.0
u133,"Departed, The (2006)",5.0
u133,Fight Club (1999),4.0
u133,Forrest Gump (1994),4.5
u133,Good Will Hunting (1997),4.5
u133,Inception (2010),4.0
u133,Jurassic Park (1993),4.0
u133,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.0
u133,"Lord of the Rings: The Return of the King, The (2003)",4.0
u133,"Lord of the Rings: The Two Towers, The (2002)",4.0
u133,"Matrix, The (1999)",4.0
u133,Memento (2000),4.0
u133,Ocean's Eleven (2001),4.0
u133,Pirates of the Caribbean: The Curse of the Black Pearl (2003),4.0
u133,Pulp Fiction (1994),4.5
u133,Seven (a.k.a. Se7en) (1995),4.5
u133,"Silence of the Lambs, The (1991)",4.5
u133,"Sixth Sense, The (1999)",4.0
u133,Trainspotting (1996),4.5
u133,WALL·E (2008),4.0
u133,Willy Wonka & the Chocolate Factory (1971),4.0
u134,2001: A Space Odyssey (1968),4.0
u134,Alien (1979),5.0
u134,Aliens (1986),4.0
u134,American Beauty (1999),5.0
u134,American History X (1998),4.5
u134,Blade Runner (1982),4.5
u134,Dances with Wolves (1990),5.0
u134,"Departed, The (2006)",4.5
u134,Fight Club (1999),5.0
u134,Forrest Gump (1994),5.0
u134,Full Metal Jacket (1987),4.0
u134,Gladiator (2000),4.0
u134,"Green Mile, The (1999)",5.0
u134,Inception (2010),5.0
u134,"Lord of the Rings: The Fellowship of the Ring, The (2001)",5.0
u134,"Lord of the Rings: The Return of the King, The (2003)",5.0
u134,"Lord of the Rings: The Two Towers, The (2002)",5.0
u134,"Matrix, The (1999)",4.5
u134,Memento (2000),5.0
u134,Pirates of the Caribbean: The Curse of the Black Pearl (2003),4.0
u134,Pulp Fiction (1994),5.0
u134,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.0
u134,Reservoir Dogs (1992),5.0
u134,Saving Private Ryan (1998),4.5
u134,Schindler's List (1993),5.0
u134,Seven (a.k.a. Se7en) (1995),5.0
u134,"Shawshank Redemption, The (1994)",5.0
u134,"Shining, The (1980)",5.0
u134,"Silence of the Lambs, The (1991)",4.0
u134,"Sixth Sense, The (1999)",4.0
u134,Star Wars: Episode IV - A New Hope (1977),4.0
u134,Star Wars: Episode V - The Empire Strikes Back (1980),4.0
u134,"Usual Suspects, The (1995)",5.0
u134,WALL·E (2008),5.0
u135,Alien (1979),4.0
u135,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",4.5
u135,American Beauty (1999),4.0
u135,American History X (1998),4.5
u135,Apollo 13 (1995),4.0
u135,Back to the Future (1985),4.0
u135,"Beautiful Mind, A (2001)",4.0
u135,"Bourne Identity, The (2002)",4.0
u135,Catch Me If You Can (2002),4.0
u135,"Departed, The (2006)",4.0
u135,Die Hard (1988),4.0
u135,Donnie Darko (2001),4.5
u135,E.T. the Extra-Terrestrial (1982),4.0
u135,Eternal Sunshine of the Spotless Mind (2004),4.0
u135,Fight Club (1999),4.5
u135,Forrest Gump (1994),4.5
u135,"Godfather, The (1972)",4.0
u135,Good Will Hunting (1997),4.0
u135,Groundhog Day (1993),4.0
u135,"Incredibles, The (2004)",4.0
u135,Jurassic Park (1993),4.0
u135,Kill Bill: Vol. 1 (2003),4.5
u135,"Matrix, The (1999)",4.0
u135,Mission: Impossible (1996),4.0
u135,Office Space (1999),4.0
u135,Pulp Fiction (1994),4.5
u135,Reservoir Dogs (1992),4.0
u135,Schindler's List (1993),4.0
u135,Seven (a.k.a. Se7en) (1995),4.0
u135,"Shawshank Redemption, The (1994)",4.5
u135,Shrek (2001),4.0
u135,"Silence of the Lambs, The (1991)",4.0
u135,Speed (1994),4.0
u135,Star Wars: Episode IV - A New Hope (1977),4.0
u135,Star Wars: Episode V - The Empire Strikes Back (1980),4.0
u135,Star Wars: Episode VI - Return of the Jedi (1983),4.0
u135,Taxi Driver (1976),4.0
u135,Terminator 2: Judgment Day (1991),4.5
u135,"Terminator, The (1984)",4.0
u135,True Lies (1994),4.0
u135,"Truman Show, The (1998)",4.5
u135,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),4.0
u135,"Usual Suspects, The (1995)",4.5
u136,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",5.0
u136,American Beauty (1999),4.0
u136,Apocalypse Now (1979),5.0
u136,Back to the Future (1985),5.0
u136,Batman Begins (2005),5.0
u136,Blade Runner (1982),4.5
u136,Casablanca (1942),5.0
u136,"Clockwork Orange, A (1971)",4.0
u136,"Dark Knight, The (2008)",5.0
u136,"Departed, The (2006)",4.0
u136,Donnie Darko (2001),5.0
u136,Eternal Sunshine of the Spotless Mind (2004),5.0
u136,Fight Club (1999),5.0
u136,Forrest Gump (1994),4.0
u136,"Fugitive, The (1993)",4.5
u136,Full Metal Jacket (1987),4.5
u136,Gladiator (2000),4.0
u136,Good Will Hunting (1997),4.5
u136,"Green Mile, The (1999)",4.0
u136,Groundhog Day (1993),4.0
u136,Indiana Jones and the Last Crusade (1989),4.5
u136,"Matrix, The (1999)",4.0
u136,Memento (2000),5.0
u136,Monty Python and the Holy Grail (1975),4.0
u136,"Princess Bride, The (1987)",4.0
u136,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.0
u136,Reservoir Dogs (1992),5.0
u136,Saving Private Ryan (1998),4.0
u136,"Shawshank Redemption, The (1994)",4.5
u136,"Sixth Sense, The (1999)",4.0
u136,Trainspotting (1996),4.0
u137,2001: A Space Odyssey (1968),5.0
u137,American History X (1998),4.0
u137,Apocalypse Now (1979),5.0
u137,Batman Begins (2005),4.5
u137,Braveheart (1995),4.0
u137,"Clockwork Orange, A (1971)",5.0
u137,"Departed, The (2006)",4.0
u137,Fargo (1996),5.0
u137,Fight Club (1999),4.5
u137,Finding Nemo (2003),4.0
u137,Forrest Gump (1994),4.5
u137,Full Metal Jacket (1987),4.5
u137,Gladiator (2000),4.0
u137,"Godfather, The (1972)",5.0
u137,"Godfather: Part II, The (1974)",5.0
u137,Goodfellas (1990),4.0
u137,"Green Mile, The (1999)",4.0
u137,Inception (2010),4.0
u137,"Incredibles, The (2004)",4.0
u137,Kill Bill: Vol. 1 (2003),4.5
u137,L.A. Confidential (1997),4.0
u137,"Lord of the Rings: The Fellowship of the Ring, The (2001)",5.0
u137,"Lord of the Rings: The Return of the King, The (2003)",5.0
u137,"Lord of the Rings: The Two Towers, The (2002)",5.0
u137,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),4.5
u137,"Matrix, The (1999)",4.5
u137,One Flew Over the Cuckoo's Nest (1975),5.0
u137,Pirates of the Caribbean: The Curse of the Black Pearl (2003),4.0
u137,Pulp Fiction (1994),5.0
u137,Reservoir Dogs (1992),4.5
u137,Seven (a.k.a. Se7en) (1995),4.5
u137,"Shawshank Redemption, The (1994)",4.5
u137,"Shining, The (1980)",5.0
u137,Shrek (2001),4.0
u137,"Silence of the Lambs, The (1991)",5.0
u137,Star Wars: Episode IV - A New Hope (1977),4.5
u137,Star Wars: Episode V - The Empire Strikes Back (1980),4.5
u137,Taxi Driver (1976),5.0
u137,Terminator 2: Judgment Day (1991),4.0
u137,"Truman Show, The (1998)",4.0
u138,Batman Begins (2005),4.0
u138,Braveheart (1995),4.0
u138,"Dark Knight, The (2008)",4.0
u138,"Departed, The (2006)",4.5
u138,Die Hard (1988),4.0
u138,Fight Club (1999),4.5
u138,Gladiator (2000),4.5
u138,Inception (2010),4.0
u138,"Incredibles, The (2004)",4.0
u138,Kill Bill: Vol. 1 (2003),4.0
u138,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.5
u138,"Lord of the Rings: The Return of the King, The (2003)",4.5
u138,Pirates of the Caribbean: The Curse of the Black Pearl (2003),4.0
u138,Reservoir Dogs (1992),5.0
u138,Saving Private Ryan (1998),4.0
u138,Terminator 2: Judgment Day (1991),4.0
u139,Apollo 13 (1995),4.0
u139,Back to the Future (1985),4.0
u139,Casablanca (1942),5.0
u139,E.T. the Extra-Terrestrial (1982),5.0
u139,Forrest Gump (1994),5.0
u139,"Godfather, The (1972)",5.0
u139,"Godfather: Part II, The (1974)",4.0
u139,Good Will Hunting (1997),5.0
u139,Groundhog Day (1993),4.0
u139,Men in Black (a.k.a. MIB) (1997),4.0
u139,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),5.0
u139,"Shawshank Redemption, The (1994)",5.0
u139,"Shining, The (1980)",4.0
u139,Shrek (2001),5.0
u139,"Silence of the Lambs, The (1991)",5.0
u139,"Sixth Sense, The (1999)",5.0
u139,Star Wars: Episode IV - A New Hope (1977),5.0
u139,Star Wars: Episode V - The Empire Strikes Back (1980),4.0
u139,Toy Story (1995),5.0
u140,Alien (1979),4.0
u140,Aliens (1986),5.0
u140,American Beauty (1999),4.0
u140,Apocalypse Now (1979),5.0
u140,Braveheart (1995),4.0
